stock1,stock2,p_value,hedge_ratio,spread_mean,spread_std
1109.HK,2319.HK,0.013341037663114548,0.19072413748802108,21.33400529622102,2.7677214315368097
1109.HK,2331.HK,0.010506824646620613,0.0739068455932087,23.433909730343004,2.8572323722955937
1109.HK,2359.HK,0.024146338929532742,0.036982250596370586,23.668789014797916,3.175734524210017
1109.HK,2382.HK,0.03296260703957744,0.017535495827790737,24.870733639164264,3.2637065968171877
1109.HK,2688.HK,0.004545096223754408,0.07303472509920791,20.670987207133336,2.828173319722926
1109.HK,2899.HK,0.016108247033194602,-0.3455496456450411,30.819458529799757,3.213680707454625
1109.HK,3692.HK,0.04103024212245206,-0.23009704711923296,30.21608054350828,3.2655067258920827
1109.HK,3988.HK,0.021014543947911635,-1.701744569675128,31.242371146728754,3.1367112408304387
1109.HK,6618.HK,0.0072427880614609665,0.12344976524685214,20.84587525721869,2.7371974491454645
1109.HK,9618.HK,0.04758575904465531,0.020581117363865226,22.918837094432252,3.0978006427756353
1109.HK,9633.HK,0.017998978152804615,0.41776789853146323,9.846992168082584,2.8067041560306754
1109.HK,9888.HK,0.02609857952078918,0.08018128936432306,17.174854537551926,2.6888355697036177
1109.HK,9901.HK,0.00517144969504412,-0.09077797399110825,29.778170023536646,2.9688116014865025
1109.HK,9961.HK,0.0069305358565323405,-0.013183473645543814,30.64263964022516,3.0608161906878895
1209.HK,1299.HK,0.04507330280269967,0.45466071157945176,2.293467697167975,3.4326904869508703
1209.HK,2318.HK,0.017619070255471176,0.7397410561408453,2.269529757172467,2.9827907137835585
1209.HK,9901.HK,0.03576931482219442,-0.20962548275977932,40.37027221601817,4.276673409430468
1299.HK,1929.HK,0.029882564009778997,3.199687882482249,31.101090208151327,5.837060654945163
1299.HK,1997.HK,0.02241133178506571,1.232384673418292,32.04402562967296,5.160762848013555
1299.HK,2269.HK,0.034379986092574685,0.28195114169872604,54.24752117579948,5.689840024620666
1299.HK,2331.HK,0.03946701839124096,0.34455285715390344,52.81026006376047,5.321296843417841
1299.HK,2688.HK,0.02207301670566616,0.3291593855846976,40.83598665251669,5.452079263600413
1299.HK,2899.HK,0.048978197791379685,-1.8059308102649707,89.67033950525165,8.290205546904417
1299.HK,6618.HK,0.0005871462678187293,0.5597512300857206,41.46910729577137,4.294901273948107
1299.HK,9888.HK,0.04945148378545962,0.31881145088645046,30.036765256252092,5.779382646578583
1299.HK,9901.HK,0.02179568476864036,-0.380980877640375,80.86938452956878,7.319325904133611
1299.HK,9961.HK,0.039765924328858566,-0.05434251045359484,84.1885935534493,8.042344311262735
1378.HK,1398.HK,0.002938731786915338,3.4481736954223,-4.8126064065915495,1.0235405359326029
1378.HK,3692.HK,0.013236404061748157,0.5808012362341506,-1.1925078540410883,1.7037854241818942
1398.HK,3692.HK,0.028955455258462093,0.14914681884226644,1.3601261946860819,0.5044626285224482
1876.HK,1997.HK,0.04416154841842648,0.686749448751557,-4.888667801731685,1.8975435810920063
2020.HK,2269.HK,0.016453678420187082,0.462855131168601,68.13544615598576,11.057297774788875
2020.HK,2318.HK,0.049084932405700665,1.7409298904056554,17.42312546515526,13.258663540009081
2020.HK,2319.HK,0.00818726464842798,1.1734513187770736,57.479882115571264,12.715355517612196
2020.HK,2331.HK,0.015026942062842592,0.515129337101571,67.88119604530479,12.033364086509557
2020.HK,2359.HK,0.003255335188756596,0.41852637954969535,57.14491167951549,11.160310111168611
2020.HK,2382.HK,0.005062312889753068,0.2680266661245681,64.22214829635,10.298650317334541
2020.HK,2388.HK,0.011444040861952087,0.1432772122356516,86.18061543253407,17.530076167282814
2020.HK,2628.HK,0.012714846349294292,1.5117577194372203,71.77928654217713,17.203197516060044
2020.HK,2688.HK,0.024159702980822543,0.47024534652514904,51.728880904813046,12.720977845318712
2020.HK,2899.HK,0.010948043977749462,-1.2769895937387652,105.26434644381996,17.06951670955553
2020.HK,3690.HK,0.010909715955197121,0.2784913247630608,46.747117076438684,11.594511884157306
2020.HK,3968.HK,0.01790576318182057,1.4688477195684313,33.97346835655206,11.133524491908034
2020.HK,3988.HK,0.016067934834906313,-6.082293623417478,106.25345478106368,16.916601169733166
2020.HK,6618.HK,0.01697217883896596,0.7718847473475787,53.90960596557202,12.260889686470996
2020.HK,6690.HK,0.015406977903485766,3.2920999939878532,11.75609047314327,15.53014733548781
2020.HK,6862.HK,0.030977076456351286,4.090946838778266,23.86759848813516,10.780099057623445
2020.HK,9618.HK,0.0011742321904147724,0.19504580303405306,55.27518306870301,11.632623740341911
2020.HK,9633.HK,0.010999131674473089,0.6739769247454657,62.46738239359885,17.2658100768236
2020.HK,9888.HK,0.012180446282212369,0.4191371577517411,40.532351656394226,13.802110640545402
2020.HK,9901.HK,0.0043776329762106785,-0.5052534814091632,107.51886125189033,14.96386242175887
2020.HK,9961.HK,0.013577031090639843,-0.0370152933237215,100.94647771163852,17.048702133292984
2020.HK,9988.HK,0.010598846464530923,0.5903873210138756,32.1931329014961,9.7728821490745
2020.HK,9999.HK,0.014444801770558275,0.052443401721833593,81.62519302597178,17.50433877822992
2269.HK,2319.HK,0.008322976562440602,2.626336004611911,-25.495954283457472,11.583257636543946
2269.HK,2331.HK,0.010498453917612846,1.1114365484926765,-0.48668518403638295,10.356245346354743
2269.HK,9618.HK,0.035694716842112444,0.38441078400146755,-21.321570039045646,13.995835202951369
2269.HK,9888.HK,0.030526782850622183,0.9447517096061828,-64.20353731228134,16.436551046857964
2313.HK,9618.HK,0.01817013206245151,0.33585500877772256,21.305737417501376,16.712961757633764
2313.HK,9888.HK,0.03294286139699334,0.8095049092504516,-14.30598297483636,18.797847798194383
2331.HK,2688.HK,0.021271237728333062,0.9182139106670613,-31.783583732301683,7.595640905406936
2359.HK,2382.HK,0.03619852799946202,0.5392046637672887,26.400613912418883,15.142745226234359
2688.HK,2899.HK,0.040349112519424093,-5.463131362524017,148.06980696331667,19.040007780630617
2688.HK,6618.HK,0.0029869586819230272,1.3951433645233635,15.948948036572698,12.058871108616197
2688.HK,9618.HK,0.005678294370848136,0.32811109789804616,22.685154714713914,13.10153199016241
2688.HK,9888.HK,0.015461424392827185,0.7916270866213163,-12.197154310752705,15.53966521327679
2688.HK,9901.HK,0.01324754180035174,-1.1288779259095654,120.59664718998269,15.540285056488209
2688.HK,9961.HK,0.04845859403527852,-0.16080531173632165,130.36409828888043,18.435692599997285
6690.HK,6862.HK,0.029517907064667198,0.2261404608247597,19.95194635303243,2.3538859260520364
6690.HK,9618.HK,0.01679529291601643,0.015271177293843339,20.903618369783764,2.2515706300490947
6690.HK,9633.HK,0.025185731780459204,-0.058225501993426354,25.895237875746126,2.46066684051303
6690.HK,9901.HK,0.03731388677538842,-0.009777993561227827,23.923600563606417,2.468641875896302
6690.HK,9961.HK,0.03692612292334873,0.005296720093514631,21.91386948534096,2.403989082414112
6690.HK,9988.HK,0.04608951505975206,0.04171501465469388,19.533043792903683,2.2509578773804937
6690.HK,9999.HK,0.03884489725912408,-0.0002567348167820116,23.6099936942448,2.474973938448209
6862.HK,9618.HK,0.00548554073536636,0.022432022335346326,12.088777038766194,3.0258680008853798
6862.HK,9633.HK,0.0006235478526956392,0.09269722261885494,12.310136140196915,3.354886351217003
6862.HK,9901.HK,0.009255855541318105,-0.04355816406398605,17.57426280153387,3.288245448128962
6862.HK,9961.HK,0.009152110940668916,-0.0016639807466213852,16.529549486727714,3.3764077834302832
6862.HK,9999.HK,0.009045419537069383,-0.0009193567626702148,16.14415762346635,3.381412803157332
9618.HK,9901.HK,0.04934789116164312,-3.0553698446980464,284.5650946769957,38.324083323482604
9633.HK,9961.HK,0.012572352295475245,-0.020760799315285766,46.39799685227198,3.93905792057929
9888.HK,9961.HK,0.004859936813284483,-0.1619122484178891,167.18131023737647,18.51426983793358
9988.HK,9999.HK,0.019410386907535142,0.2808420198769458,55.416005820460214,23.975162630986304
